work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size,job_category,company_location_grp
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,200000,100,M,ML/AI Engineer,Other
2022,SE,FT,135000,100,M,ML/AI Engineer,Other
2022,SE,FT,207000,100,M,Data Scientist,US
2022,SE,FT,153000,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,195700,0,M,Data Engineer,US
2022,SE,FT,130500,0,M,Data Engineer,US
2022,SE,FT,130000,100,M,ML/AI Engineer,US
2022,SE,FT,84000,100,M,ML/AI Engineer,US
2022,MI,FT,100000,100,M,Data Engineer,US
2022,MI,FT,60000,100,M,Data Engineer,US
2022,MI,FT,80036,100,M,Data Engineer,GB
2022,MI,FT,67723,100,M,Data Engineer,GB
2022,SE,FT,141300,0,M,Data Engineer,US
2022,SE,FT,102100,0,M,Data Engineer,US
2022,SE,FT,50432,0,M,Data Analyst,ES
2022,SE,FT,36773,0,M,Data Analyst,ES
2022,MI,FT,150000,100,L,Data Analyst,US
2022,MI,FT,102200,100,M,Data Scientist,GB
2022,EN,FT,22892,50,M,Data Scientist,IN
2022,SE,FT,144000,100,M,Data Analyst,US
2022,SE,FT,113000,100,M,Data Analyst,US
2022,EN,FT,31520,100,M,ML/AI Engineer,ES
2022,SE,FT,195400,100,L,Data Engineer,US
2022,SE,FT,131300,100,L,Data Engineer,US
2022,SE,FT,195400,100,L,ML/AI Engineer,US
2022,SE,FT,131300,100,L,ML/AI Engineer,US
2022,SE,FT,195400,100,L,Data Engineer,US
2022,SE,FT,131300,100,L,Data Engineer,US
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,80000,100,M,Data Engineer,US
2022,EN,FT,8050,100,M,Data Analyst,IN
2022,SE,FT,160000,100,M,Data Engineer,US
2022,SE,FT,85000,100,M,Data Engineer,US
2022,SE,FT,178800,100,L,Data Engineer,US
2022,SE,FT,132100,100,L,Data Engineer,US
2022,MI,CT,60000,100,S,ML/AI Engineer,US
2022,SE,FT,63040,50,S,ML/AI Engineer,Other
2022,EN,FT,50000,100,L,Data Analyst,Other
2022,SE,FT,140000,100,M,Data Engineer,US
2022,SE,FT,105000,100,M,Data Engineer,US
2022,MI,FT,80036,100,M,Data Engineer,GB
2022,MI,FT,67723,100,M,Data Engineer,GB
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,140000,100,M,Data Engineer,US
2022,MI,FT,100000,100,M,Data Engineer,US
2022,MI,FT,60000,100,M,Data Engineer,US
2022,SE,FT,180000,100,L,Data Scientist,US
2022,SE,FT,165000,100,L,Data Scientist,US
2022,SE,FT,108000,0,L,ML/AI Engineer,US
2021,EN,FT,20000,50,M,ML/AI Engineer,Other
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,179400,0,M,Data Scientist,US
2022,SE,FT,154000,0,M,Data Scientist,US
2022,SE,FT,193900,0,M,ML/AI Engineer,US
2022,SE,FT,129300,0,M,ML/AI Engineer,US
2022,EX,FT,222640,0,M,Management,US
2022,EX,FT,182160,0,M,Management,US
2022,MI,FT,150000,0,M,Data Engineer,US
2022,MI,FT,100000,0,M,Data Engineer,US
2022,SE,FT,122500,100,M,Data Engineer,US
2022,SE,FT,100000,100,M,Data Engineer,US
2022,EX,FT,297500,100,M,Data Engineer,US
2022,EX,FT,260000,100,M,Data Engineer,US
2021,EN,FT,15000,100,L,ML/AI Engineer,Other
2022,SE,FT,193000,100,M,Data Engineer,US
2022,EN,FT,93000,0,M,Data Scientist,US
2022,EN,FT,73000,0,M,Data Scientist,US
2022,MI,FT,100000,100,M,Data Engineer,US
2022,MI,FT,60000,100,M,Data Engineer,US
2022,EN,FT,7799,100,L,Data Analyst,Other
2022,SE,FT,136994,100,M,Data Scientist,US
2022,SE,FT,101570,100,M,Data Scientist,US
2022,SE,FT,250000,100,M,Data Engineer,US
2022,SE,FT,63000,100,M,Data Engineer,US
2022,MI,FT,134000,0,M,Management,US
2022,MI,FT,98000,0,M,Management,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,57786,50,L,Management,Other
2022,MI,FT,136000,100,M,Data Analyst,US
2022,MI,FT,112000,100,M,Data Analyst,US
2022,SE,FT,172000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,215000,0,M,Data Engineer,US
2022,SE,FT,164000,0,M,Data Engineer,US
2022,SE,FT,300000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,250000,100,M,Data Engineer,US
2022,SE,FT,63000,100,M,Data Engineer,US
2022,SE,FT,180000,100,M,Data Engineer,US
2022,SE,FT,150000,100,M,Data Engineer,US
2021,EN,FT,45390,50,L,Data Engineer,GB
2022,SE,FT,250000,100,M,Data Engineer,US
2022,SE,FT,63000,100,M,Data Engineer,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,MI,FT,97500,100,L,Data Analyst,US
2022,SE,FT,212800,100,M,Data Scientist,US
2022,SE,FT,142800,100,M,Data Scientist,US
2022,MI,FT,73546,50,L,Data Scientist,Other
2022,EN,FT,50000,50,M,Data Scientist,DE
2022,EN,FT,6359,100,L,Data Analyst,IN
2022,SE,FT,151800,0,M,Data Scientist,US
2022,SE,FT,130240,0,M,Data Scientist,US
2022,SE,FT,165000,100,M,Data Engineer,US
2022,SE,FT,140250,100,M,Data Engineer,US
2022,SE,FT,135000,0,M,Data Engineer,US
2022,SE,FT,115000,0,M,Data Engineer,US
2022,SE,FT,179400,100,M,Data Scientist,US
2022,SE,FT,154000,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,MI,FT,75000,0,M,Data Analyst,US
2022,MI,FT,84053,100,M,Data Engineer,Other
2022,MI,FT,73546,100,M,Data Engineer,Other
2022,MI,FT,98506,100,M,Data Engineer,GB
2022,MI,FT,86193,100,M,Data Engineer,GB
2022,MI,FT,84053,100,M,Data Engineer,ES
2022,MI,FT,73546,100,M,Data Engineer,ES
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,102663,100,M,Data Engineer,GB
2022,SE,FT,80041,100,M,Data Engineer,GB
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,104611,100,M,Data Engineer,GB
2022,SE,FT,82280,100,M,Data Engineer,GB
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,0,M,Data Scientist,US
2022,SE,FT,141525,0,M,Data Scientist,US
2022,SE,FT,115000,0,L,Data Analyst,US
2022,EN,FT,31520,50,M,Data Scientist,ES
2022,SE,FT,81000,100,M,Data Analyst,US
2022,SE,FT,66000,100,M,Data Analyst,US
2022,EN,FT,46000,100,L,Data Analyst,US
2022,EN,FT,80000,100,L,Data Engineer,US
2022,EX,FT,200000,100,S,ML/AI Engineer,US
2022,EX,FT,180000,100,S,ML/AI Engineer,US
2022,EX,FT,200000,100,S,ML/AI Engineer,US
2022,SE,FT,204100,0,M,Data Scientist,US
2022,SE,FT,136100,0,M,Data Scientist,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,MI,FT,118208,0,M,Data Scientist,GB
2022,MI,FT,110820,0,M,Data Scientist,GB
2021,EN,PT,19073,50,L,ML/AI Engineer,Other
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,95000,100,M,Other,US
2022,SE,FT,70000,100,M,Other,US
2022,MI,FT,75000,100,M,ML/AI Engineer,US
2022,MI,CT,7500,50,M,Data Engineer,Other
2022,MI,FT,113000,0,L,Data Analyst,US
2022,SE,FT,170000,100,M,Data Scientist,US
2022,SE,FT,130000,100,M,Data Scientist,US
2022,MI,FT,113000,100,L,Data Analyst,US
2022,MI,FT,140000,100,M,Data Analyst,US
2021,SE,FT,50000,100,S,Data Analyst,Other
2022,MI,FT,53368,100,M,Data Analyst,Other
2022,SE,FT,175000,0,M,Data Scientist,US
2022,SE,FT,140000,0,M,Data Scientist,US
2022,SE,FT,29944,50,S,Management,Other
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,160000,0,L,Data Scientist,US
2022,SE,FT,119300,0,L,Data Scientist,US
2022,MI,FT,145000,50,L,Data Scientist,US
2022,SE,FT,105000,0,M,Data Engineer,US
2022,SE,FT,90000,0,M,Data Engineer,US
2022,SE,FT,146200,100,M,Data Engineer,US
2022,SE,FT,124270,100,M,Data Engineer,US
2022,MI,FT,225000,0,M,Data Scientist,US
2022,MI,FT,160000,0,M,Data Scientist,US
2022,MI,FT,54634,100,S,Data Scientist,Other
2022,SE,FT,185800,100,M,Data Engineer,CA
2022,SE,FT,137400,100,M,Data Engineer,CA
2022,SE,FT,245000,0,M,Data Engineer,US
2022,SE,FT,180000,0,M,Data Engineer,US
2022,SE,FT,203500,0,M,Data Engineer,US
2022,SE,FT,152000,0,M,Data Engineer,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,186000,100,M,ML/AI Engineer,US
2022,SE,FT,148800,100,M,ML/AI Engineer,US
2022,SE,FT,95386,50,L,Management,IN
2022,MI,FT,128058,50,L,ML/AI Engineer,GB
2022,EN,FT,82000,0,L,Data Scientist,US
2022,EN,PT,110000,100,M,Data Scientist,Other
2022,MI,FT,173000,50,M,ML/AI Engineer,US
2022,SE,FT,203500,0,M,Data Scientist,US
2022,SE,FT,152000,0,M,Data Scientist,US
2022,SE,FT,186000,100,M,ML/AI Engineer,US
2022,SE,FT,148800,100,M,ML/AI Engineer,US
2022,EN,FT,6270,100,L,Data Analyst,Other
2022,MI,FT,158000,100,M,Management,US
2022,MI,FT,134000,100,M,Management,US
2022,SE,FT,170000,100,M,Data Scientist,US
2022,SE,FT,120000,100,M,Data Scientist,US
2022,EX,FT,200000,100,M,Data Engineer,US
2022,EX,FT,150000,100,M,Data Engineer,US
2022,SE,FT,216200,0,M,Data Analyst,US
2022,SE,FT,144100,0,M,Data Analyst,US
2022,MI,FT,115573,0,M,Data Scientist,Other
2022,MI,FT,89306,0,M,Data Scientist,Other
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,85000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,ML/AI Engineer,US
2022,SE,FT,85000,100,M,ML/AI Engineer,US
2022,SE,FT,206000,100,M,Management,US
2022,SE,FT,175100,100,M,Management,US
2022,SE,FT,189650,0,M,ML/AI Engineer,US
2022,SE,FT,164996,0,M,ML/AI Engineer,US
2022,SE,FT,149040,100,M,Data Engineer,US
2022,SE,FT,113900,100,M,Data Engineer,US
2022,SE,FT,154000,100,M,Data Engineer,US
2022,SE,FT,126000,100,M,Data Engineer,US
2022,SE,FT,200000,100,L,ML/AI Engineer,US
2022,SE,FT,150000,100,L,ML/AI Engineer,US
2022,SE,FT,195700,0,M,Data Engineer,US
2022,SE,FT,130500,0,M,Data Engineer,US
2022,SE,FT,170000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,MI,FT,98506,0,M,Data Engineer,GB
2022,MI,FT,73880,0,M,Data Engineer,GB
2022,SE,FT,117000,100,M,Data Analyst,US
2022,SE,FT,99450,100,M,Data Analyst,US
2022,SE,FT,200000,100,M,Data Engineer,Other
2022,SE,FT,135000,100,M,Data Engineer,Other
2022,SE,FT,193900,0,M,ML/AI Engineer,US
2022,SE,FT,129300,0,M,ML/AI Engineer,US
2022,EN,FT,55410,100,S,ML/AI Engineer,GB
2022,SE,FT,86193,0,M,Data Analyst,GB
2022,SE,FT,61566,0,M,Data Analyst,GB
2022,SE,FT,175000,100,M,Data Analyst,US
2022,SE,FT,130000,100,M,Data Analyst,US
2022,SE,FT,188100,0,M,Data Engineer,US
2022,SE,FT,139860,0,M,Data Engineer,US
2022,SE,FT,248700,0,M,ML/AI Engineer,US
2022,SE,FT,167100,0,M,ML/AI Engineer,US
2022,MI,FT,5723,100,S,Data Analyst,IN
2022,SE,FT,123400,0,M,Data Scientist,US
2022,SE,FT,88100,0,M,Data Scientist,US
2022,MI,FT,50432,100,S,Data Analyst,DE
2022,SE,FT,245000,0,M,Data Scientist,US
2022,SE,FT,205000,0,M,Data Scientist,US
2022,SE,FT,141300,0,M,Data Engineer,US
2022,SE,FT,102100,0,M,Data Engineer,US
2022,SE,FT,141300,0,M,Data Engineer,US
2022,SE,FT,102100,0,M,Data Engineer,US
2022,EN,FT,50000,100,L,Data Analyst,Other
2022,EN,FT,84053,100,L,Data Scientist,Other
2022,MI,FT,61566,50,S,Management,GB
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,189500,100,L,Management,US
2022,SE,FT,140100,100,L,Management,US
2022,SE,FT,177600,100,L,Data Engineer,US
2022,SE,FT,131300,100,L,Data Engineer,US
2022,MI,FT,24000,0,M,Data Engineer,US
2022,MI,FT,24000,0,M,Data Engineer,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,202900,100,L,ML/AI Engineer,US
2022,SE,FT,131300,100,L,ML/AI Engineer,US
2022,SE,FT,145000,100,M,Data Engineer,US
2022,SE,FT,115000,100,M,Data Engineer,US
2022,EN,FT,115000,50,L,ML/AI Engineer,US
2022,MI,FT,193900,0,M,ML/AI Engineer,US
2022,MI,FT,129300,0,M,ML/AI Engineer,US
2022,SE,FT,180000,100,L,Data Scientist,US
2022,SE,FT,140000,100,L,Data Scientist,US
2022,MI,FT,216200,0,M,Data Analyst,US
2022,MI,FT,144100,0,M,Data Analyst,US
2022,SE,FT,216000,0,M,ML/AI Engineer,US
2022,SE,FT,144000,0,M,ML/AI Engineer,US
2022,EN,FT,150000,100,L,Data Analyst,US
2021,EN,FT,12171,100,M,ML/AI Engineer,IN
2022,MI,FT,53416,100,L,Data Scientist,Other
2022,EN,FT,50000,50,M,Data Scientist,Other
2021,SE,FT,250000,50,L,Data Engineer,US
2022,EX,FT,84053,0,L,Data Scientist,Other
2022,MI,FT,131752,100,M,Data Scientist,GB
2022,SE,FT,48000,100,S,Data Engineer,US
2022,EX,FT,260500,0,M,Management,US
2022,EX,FT,175100,0,M,Management,US
2022,SE,FT,210000,100,M,Data Engineer,US
2022,SE,FT,100000,100,M,Data Engineer,US
2022,EN,FT,55000,100,S,Data Analyst,US
2022,MI,FT,130000,100,M,Data Analyst,US
2022,SE,FT,77119,100,L,ML/AI Engineer,GB
2022,EN,FT,52008,50,S,Data Scientist,Other
2022,MI,FL,30523,100,S,ML/AI Engineer,IN
2022,SE,FT,206699,0,M,Data Engineer,US
2022,SE,FT,99100,0,M,Data Engineer,US
2022,MI,FT,200000,0,M,Data Engineer,US
2022,MI,FT,54000,0,M,Data Engineer,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,63000,0,M,Data Engineer,US
2022,EN,FT,130000,50,L,Data Engineer,US
2022,SE,FT,100000,0,L,Data Engineer,US
2022,SE,FT,80000,0,L,Data Engineer,US
2022,SE,FT,160000,0,L,Data Scientist,US
2022,SE,FT,100000,0,L,Data Scientist,US
2022,SE,FT,221300,100,L,Other,US
2022,SE,FT,148700,100,L,Other,US
2022,EN,FT,30000,100,L,ML/AI Engineer,GB
2022,EN,FT,28368,50,M,Data Analyst,Other
2022,MI,FT,91118,0,M,Data Engineer,GB
2022,MI,FT,61566,0,M,Data Engineer,GB
2022,MI,FT,60938,100,S,Data Scientist,DE
2022,SE,FT,249260,0,M,Management,US
2022,SE,FT,185400,0,M,Management,US
2022,SE,FT,170000,100,M,Data Engineer,US
2022,SE,FT,130000,100,M,Data Engineer,US
2022,MI,FT,80036,50,M,Data Scientist,GB
2022,SE,FT,128875,100,M,Data Analyst,US
2022,SE,FT,93700,100,M,Data Analyst,US
2022,SE,FT,180000,100,M,ML/AI Engineer,US
2022,SE,FT,100000,100,M,ML/AI Engineer,US
2022,SE,FT,136260,100,M,Data Analyst,US
2022,SE,FT,109280,100,M,Data Analyst,US
2022,SE,FT,160000,100,L,Data Scientist,US
2022,SE,FT,92000,100,L,Data Scientist,US
2022,SE,FT,200000,100,M,Data Engineer,US
2022,SE,FT,160000,100,M,Data Engineer,US
2022,MI,FT,135446,0,M,Data Engineer,GB
2022,MI,FT,104663,0,M,Data Engineer,GB
2022,SE,FT,117000,100,M,Data Analyst,US
2022,SE,FT,99450,100,M,Data Analyst,US
2022,EN,FT,129000,100,L,Data Engineer,US
2022,EN,FT,86000,100,L,Data Engineer,US
2020,EN,FT,13493,100,L,Data Engineer,IN
2020,EN,FT,13493,100,L,Data Engineer,IN
2022,SE,FT,160000,0,L,Data Scientist,US
2022,SE,FT,119300,0,L,Data Scientist,US
2022,SE,FT,100000,100,L,Data Analyst,US
2022,MI,FT,25000,50,M,Data Scientist,Other
2022,MI,FT,65257,50,M,Data Analyst,Other
2022,MI,FT,200000,100,M,ML/AI Engineer,US
2022,EN,FT,180000,100,L,ML/AI Engineer,US
2022,MI,FT,153000,100,L,Data Scientist,US
2022,SE,FT,210000,100,M,Data Engineer,US
2022,SE,FT,100000,100,M,Data Engineer,US
2022,SE,FT,150075,100,M,Data Analyst,US
2022,SE,FT,110925,100,M,Data Analyst,US
2022,MI,FT,22800,100,M,ML/AI Engineer,Other
2022,SE,FT,160000,100,L,Data Scientist,US
2022,SE,FT,92000,100,L,Data Scientist,US
2022,SE,FT,202900,100,L,ML/AI Engineer,US
2022,SE,FT,131300,100,L,ML/AI Engineer,US
2020,EN,FT,22809,100,M,Data Analyst,Other
2022,EN,FT,15000,0,L,Data Analyst,Other
2022,SE,FT,175000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,133766,100,L,Management,Other
2022,EN,FT,83000,0,L,ML/AI Engineer,US
2022,MI,FT,92350,100,M,Data Engineer,GB
2022,MI,FT,67723,100,M,Data Engineer,GB
2022,SE,FT,186000,0,M,Data Scientist,US
2022,SE,FT,148800,0,M,Data Scientist,US
2022,SE,FT,112900,0,M,Data Analyst,US
2022,SE,FT,90320,0,M,Data Analyst,US
2022,SE,FT,240000,0,M,ML/AI Engineer,US
2022,SE,FT,160000,0,M,ML/AI Engineer,US
2022,SE,FT,300000,100,M,Management,US
2022,SE,FT,200000,100,M,Management,US
2022,MI,FT,65666,50,S,Data Engineer,DE
2022,MI,FT,200000,100,L,ML/AI Engineer,US
2022,MI,FT,116976,0,M,ML/AI Engineer,GB
2022,MI,FT,92350,0,M,ML/AI Engineer,GB
2022,MI,FT,120000,0,M,ML/AI Engineer,US
2022,SE,FT,112900,100,M,Data Analyst,US
2022,SE,FT,90320,100,M,Data Analyst,US
2022,SE,FT,145000,100,M,Management,US
2022,SE,FT,105400,100,M,Management,US
2020,EN,FT,49268,0,S,Data Scientist,DE
2022,MI,FT,110820,0,M,Data Engineer,GB
2022,MI,FT,92350,0,M,Data Engineer,GB
2022,SE,FT,215300,100,L,Data Scientist,US
2022,SE,FT,158200,100,L,Data Scientist,US
2022,SE,FT,209100,100,L,Data Engineer,US
2022,SE,FT,154600,100,L,Data Engineer,US
2022,SE,FT,115934,0,M,Data Analyst,US
2022,SE,FT,81666,0,M,Data Analyst,US
2022,SE,FT,175000,100,M,Data Engineer,US
2022,SE,FT,155000,100,M,Data Engineer,US
2022,MI,FT,84053,100,M,ML/AI Engineer,DE
2022,SE,FT,164000,0,M,Data Analyst,US
2022,SE,FT,132000,0,M,Data Analyst,US
2022,SE,FT,170000,100,M,Data Scientist,US
2022,SE,FT,123000,100,M,Data Scientist,US
2022,SE,FT,189650,0,M,ML/AI Engineer,US
2022,SE,FT,164996,0,M,ML/AI Engineer,US
2022,MI,FT,52533,0,M,Data Engineer,Other
2022,MI,FT,52533,0,M,Data Engineer,Other
2022,EX,FT,115222,100,S,Management,CA
2022,SE,FT,165400,100,M,Data Engineer,US
2022,SE,FT,132320,100,M,Data Engineer,US
2022,SE,FT,208775,100,M,Data Engineer,US
2022,SE,FT,147800,100,M,Data Engineer,US
2022,SE,FT,136994,100,M,Data Engineer,US
2022,SE,FT,101570,100,M,Data Engineer,US
2022,SE,FT,128875,100,M,Data Analyst,US
2022,SE,FT,93700,100,M,Data Analyst,US
2022,EX,FT,76309,50,L,Management,IN
2022,EN,FT,35093,100,L,ML/AI Engineer,GB
2022,SE,FT,183600,100,L,Data Engineer,US
2022,SE,FT,100800,100,L,Data Engineer,US
2022,MI,FT,49253,100,M,Data Analyst,GB
2022,MI,FT,36940,100,M,Data Analyst,GB
2022,MI,FT,42026,100,M,Data Analyst,ES
2022,MI,FT,31520,100,M,Data Analyst,ES
2022,MI,FT,84053,100,M,Data Engineer,ES
2022,MI,FT,73546,100,M,Data Engineer,ES
2022,MI,FT,98506,100,M,Data Engineer,GB
2022,MI,FT,86193,100,M,Data Engineer,GB
2022,MI,FT,84053,100,M,Data Engineer,Other
2022,MI,FT,73546,100,M,Data Engineer,Other
2022,SE,FT,189650,0,M,ML/AI Engineer,US
2022,SE,FT,164996,0,M,ML/AI Engineer,US
2022,MI,FT,42026,100,M,Data Analyst,Other
2022,MI,FT,31520,100,M,Data Analyst,Other
2022,MI,FT,92350,100,M,Data Engineer,GB
2022,MI,FT,73880,100,M,Data Engineer,GB
2022,SE,FT,215300,0,L,Data Scientist,US
2022,SE,FT,140400,0,L,Data Scientist,US
2022,MI,FT,63040,100,M,Data Engineer,ES
2022,MI,FT,47280,100,M,Data Engineer,ES
2022,SE,FT,260000,100,M,Data Scientist,US
2022,SE,FT,180000,100,M,Data Scientist,US
2022,MI,FT,67723,0,M,Data Scientist,GB
2022,MI,FT,43096,0,M,Data Scientist,GB
2022,MI,FT,63040,100,M,Data Engineer,Other
2022,MI,FT,47280,100,M,Data Engineer,Other
2022,MI,FT,73880,100,M,Data Engineer,GB
2022,MI,FT,55410,100,M,Data Engineer,GB
2021,MI,FT,51064,50,L,ML/AI Engineer,Other
2022,SE,FT,60000,100,L,Data Engineer,Other
2022,MI,FT,82900,0,M,Data Engineer,US
2022,MI,FT,63900,0,M,Data Engineer,US
2022,MI,FT,160000,100,L,ML/AI Engineer,US
2022,MI,FT,112300,100,L,ML/AI Engineer,US
2022,MI,FT,241000,100,M,Management,US
2022,MI,FT,159000,100,M,Management,US
2022,SE,FT,180000,0,M,Data Scientist,US
2022,SE,FT,80000,0,M,Data Scientist,US
2022,MI,FT,58000,0,S,Data Analyst,US
2022,MI,FT,58000,0,S,Data Analyst,US
2022,SE,FT,136000,0,M,Data Engineer,US
2022,SE,FT,108800,0,M,Data Engineer,US
2022,EX,FT,242000,100,M,Data Engineer,US
2022,EX,FT,200000,100,M,Data Engineer,US
2022,MI,FT,61566,0,M,Data Scientist,GB
2022,MI,FT,36940,0,M,Data Scientist,GB
2022,MI,FT,73880,0,M,Data Engineer,GB
2022,MI,FT,49253,0,M,Data Engineer,GB
2022,SE,FT,165220,100,M,Data Scientist,US
2022,SE,FT,120160,100,M,Data Scientist,US
2022,SE,FT,124190,100,M,Data Analyst,US
2022,SE,FT,90320,100,M,Data Analyst,US
2022,SE,FT,181940,0,M,Data Engineer,US
2022,SE,FT,132320,0,M,Data Engineer,US
2022,SE,FT,220110,0,M,Data Engineer,US
2022,SE,FT,160080,0,M,Data Engineer,US
2022,SE,FT,180000,0,L,Data Scientist,US
2022,SE,FT,120000,0,L,Data Scientist,US
2022,MI,FT,126500,0,M,Data Analyst,US
2022,MI,FT,106260,0,M,Data Analyst,US
2022,SE,FT,116000,0,M,Data Analyst,US
2022,SE,FT,99000,0,M,Data Analyst,US
2022,SE,FT,155000,100,M,Data Analyst,US
2022,SE,FT,120600,100,M,Data Analyst,US
2022,MI,FT,130000,0,M,Data Scientist,US
2022,MI,FT,90000,0,M,Data Scientist,US
2022,MI,FT,170000,100,M,Data Engineer,US
2022,MI,FT,150000,100,M,Data Engineer,US
2022,SE,FT,102100,100,M,Data Analyst,US
2022,SE,FT,84900,100,M,Data Analyst,US
2022,SE,FT,136620,100,M,Data Scientist,US
2022,SE,FT,99360,100,M,Data Scientist,US
2022,SE,FT,110820,0,M,Data Scientist,GB
2022,SE,FT,98506,0,M,Data Scientist,GB
2022,SE,FT,146000,100,M,Data Scientist,US
2022,SE,FT,123000,100,M,Data Scientist,US
2022,EN,FT,49253,100,M,Data Engineer,GB
2022,EN,FT,43096,100,M,Data Engineer,GB
2022,EX,FT,130000,100,M,Data Analyst,US
2022,EX,FT,110000,100,M,Data Analyst,US
2022,SE,FT,170000,100,M,Data Analyst,US
2022,SE,FT,135000,100,M,Data Analyst,US
2022,SE,FT,161342,100,M,Management,US
2022,SE,FT,137141,100,M,Management,US
2022,SE,FT,167000,100,M,Data Scientist,US
2022,SE,FT,123000,100,M,Data Scientist,US
2022,SE,FT,73880,0,M,Data Engineer,GB
2022,SE,FT,61566,0,M,Data Engineer,GB
2022,SE,FT,211500,100,M,Data Scientist,US
2022,SE,FT,138600,100,M,Data Scientist,US
2022,SE,FT,192400,100,M,Data Engineer,CA
2022,SE,FT,90700,100,M,Data Engineer,CA
2022,SE,FT,130000,100,M,Data Analyst,CA
2022,SE,FT,61300,100,M,Data Analyst,CA
2022,SE,FT,130000,100,M,Data Analyst,CA
2022,SE,FT,61300,100,M,Data Analyst,CA
2022,SE,FT,160000,0,L,Data Engineer,US
2022,SE,FT,113000,0,L,Data Engineer,US
2022,SE,FT,150000,0,M,Data Scientist,US
2022,SE,FT,95550,0,M,Data Scientist,US
2022,MI,FT,167000,100,M,Data Analyst,US
2022,MI,FT,115500,100,M,Data Analyst,US
2022,SE,FT,112900,100,M,Data Analyst,US
2022,SE,FT,90320,100,M,Data Analyst,US
2022,SE,FT,112900,100,M,Data Analyst,US
2022,SE,FT,90320,100,M,Data Analyst,US
2022,SE,FT,165400,100,M,Data Engineer,US
2022,SE,FT,132320,100,M,Data Engineer,US
2022,SE,FT,243900,100,M,Data Engineer,US
